timeSeriesDesc,geoLevelDesc,geoLevelValueDesc,label,counts,countsPercentage,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Municipality,Blue Crane Route,Higher Education,2434,7.7,,,,,Eastern Cape,Sarah Baartman,Blue Crane Route,DsHighestLevelEducations
Census 2022,Municipality,Blue Crane Route,Other,241,0.8,,,,,Eastern Cape,Sarah Baartman,Blue Crane Route,DsHighestLevelEducations
Census 2022,Municipality,Dr Beyers Naude,No Schooling,2516,4.2,,,,,Eastern Cape,Sarah Baartman,Dr Beyers Naude,DsHighestLevelEducations
Census 2022,Municipality,Dr Beyers Naude,Some Primary,7568,12.6,,,,,Eastern Cape,Sarah Baartman,Dr Beyers Naude,DsHighestLevelEducations
Census 2022,Municipality,Dr Beyers Naude,Completed Primary,4553,7.6,,,,,Eastern Cape,Sarah Baartman,Dr Beyers Naude,DsHighestLevelEducations
Census 2022,Municipality,Dr Beyers Naude,Some Secondary,23814,39.7,,,,,Eastern Cape,Sarah Baartman,Dr Beyers Naude,DsHighestLevelEducations
Census 2022,Municipality,Dr Beyers Naude,Grade 12/Std10,16419,27.4,,,,,Eastern Cape,Sarah Baartman,Dr Beyers Naude,DsHighestLevelEducations
Census 2022,Municipality,Dr Beyers Naude,Higher Education,4813,8.0,,,,,Eastern Cape,Sarah Baartman,Dr Beyers Naude,DsHighestLevelEducations
Census 2022,Municipality,Dr Beyers Naude,Other,333,0.6,,,,,Eastern Cape,Sarah Baartman,Dr Beyers Naude,DsHighestLevelEducations
Census 2022,Municipality,Kou-Kamma,No Schooling,719,3.3,,,,,Eastern Cape,Sarah Baartman,Kou-Kamma,DsHighestLevelEducations
Census 2022,Municipality,Kou-Kamma,Some Primary,3173,14.4,,,,,Eastern Cape,Sarah Baartman,Kou-Kamma,DsHighestLevelEducations
Census 2022,Municipality,Kou-Kamma,Completed Primary,1844,8.4,,,,,Eastern Cape,Sarah Baartman,Kou-Kamma,DsHighestLevelEducations
Census 2022,Municipality,Kou-Kamma,Some Secondary,9289,42.3,,,,,Eastern Cape,Sarah Baartman,Kou-Kamma,DsHighestLevelEducations
Census 2022,Municipality,Kou-Kamma,Grade 12/Std10,5795,26.4,,,,,Eastern Cape,Sarah Baartman,Kou-Kamma,DsHighestLevelEducations
Census 2022,Municipality,Kou-Kamma,Higher Education,1054,4.8,,,,,Eastern Cape,Sarah Baartman,Kou-Kamma,DsHighestLevelEducations
Census 2022,Municipality,Kou-Kamma,Other,86,0.4,,,,,Eastern Cape,Sarah Baartman,Kou-Kamma,DsHighestLevelEducations
Census 2022,Municipality,Kouga,No Schooling,3232,4.5,,,,,Eastern Cape,Sarah Baartman,Kouga,DsHighestLevelEducations
Census 2022,Municipality,Kouga,Some Primary,5380,7.5,,,,,Eastern Cape,Sarah Baartman,Kouga,DsHighestLevelEducations
Census 2022,Municipality,Kouga,Completed Primary,3149,4.4,,,,,Eastern Cape,Sarah Baartman,Kouga,DsHighestLevelEducations
Census 2022,Municipality,Kouga,Some Secondary,22960,31.9,,,,,Eastern Cape,Sarah Baartman,Kouga,DsHighestLevelEducations
Census 2022,Municipality,Kouga,Grade 12/Std10,24801,34.5,,,,,Eastern Cape,Sarah Baartman,Kouga,DsHighestLevelEducations
Census 2022,Municipality,Kouga,Higher Education,11594,16.1,,,,,Eastern Cape,Sarah Baartman,Kouga,DsHighestLevelEducations
Census 2022,Municipality,Kouga,Other,853,1.2,,,,,Eastern Cape,Sarah Baartman,Kouga,DsHighestLevelEducations
Census 2022,Municipality,Makana,No Schooling,2366,3.8,,,,,Eastern Cape,Sarah Baartman,Makana,DsHighestLevelEducations
Census 2022,Municipality,Makana,Some Primary,5748,9.1,,,,,Eastern Cape,Sarah Baartman,Makana,DsHighestLevelEducations
Census 2022,Municipality,Makana,Completed Primary,2730,4.3,,,,,Eastern Cape,Sarah Baartman,Makana,DsHighestLevelEducations
Census 2022,Municipality,Makana,Some Secondary,22593,35.9,,,,,Eastern Cape,Sarah Baartman,Makana,DsHighestLevelEducations
Census 2022,Municipality,Makana,Grade 12/Std10,18605,29.6,,,,,Eastern Cape,Sarah Baartman,Makana,DsHighestLevelEducations
Census 2022,Municipality,Makana,Higher Education,10451,16.6,,,,,Eastern Cape,Sarah Baartman,Makana,DsHighestLevelEducations
Census 2022,Municipality,Makana,Other,379,0.6,,,,,Eastern Cape,Sarah Baartman,Makana,DsHighestLevelEducations
Census 2022,Municipality,Ndlambe,No Schooling,3697,6.3,,,,,Eastern Cape,Sarah Baartman,Ndlambe,DsHighestLevelEducations
Census 2022,Municipality,Ndlambe,Some Primary,6697,11.5,,,,,Eastern Cape,Sarah Baartman,Ndlambe,DsHighestLevelEducations
Census 2022,Municipality,Ndlambe,Completed Primary,3002,5.1,,,,,Eastern Cape,Sarah Baartman,Ndlambe,DsHighestLevelEducations
Census 2022,Municipality,Ndlambe,Some Secondary,19556,33.5,,,,,Eastern Cape,Sarah Baartman,Ndlambe,DsHighestLevelEducations
Census 2022,Municipality,Ndlambe,Grade 12/Std10,16485,28.2,,,,,Eastern Cape,Sarah Baartman,Ndlambe,DsHighestLevelEducations
Census 2022,Municipality,Ndlambe,Higher Education,8509,14.6,,,,,Eastern Cape,Sarah Baartman,Ndlambe,DsHighestLevelEducations
Census 2022,Municipality,Ndlambe,Other,504,0.9,,,,,Eastern Cape,Sarah Baartman,Ndlambe,DsHighestLevelEducations
Census 2022,Municipality,Sundays River Valley,No Schooling,1781,5.4,,,,,Eastern Cape,Sarah Baartman,Sundays River Valley,DsHighestLevelEducations
Census 2022,Municipality,Sundays River Valley,Some Primary,5027,15.1,,,,,Eastern Cape,Sarah Baartman,Sundays River Valley,DsHighestLevelEducations
Census 2022,Municipality,Sundays River Valley,Completed Primary,2662,8.0,,,,,Eastern Cape,Sarah Baartman,Sundays River Valley,DsHighestLevelEducations
Census 2022,Municipality,Sundays River Valley,Some Secondary,15765,47.4,,,,,Eastern Cape,Sarah Baartman,Sundays River Valley,DsHighestLevelEducations
Census 2022,Municipality,Sundays River Valley,Grade 12/Std10,6809,20.5,,,,,Eastern Cape,Sarah Baartman,Sundays River Valley,DsHighestLevelEducations
Census 2022,Municipality,Sundays River Valley,Higher Education,1103,3.3,,,,,Eastern Cape,Sarah Baartman,Sundays River Valley,DsHighestLevelEducations
Census 2022,Municipality,Sundays River Valley,Other,119,0.4,,,,,Eastern Cape,Sarah Baartman,Sundays River Valley,DsHighestLevelEducations
Census 2022,Municipality,Mafube,No Schooling,4390,11.8,,,,,Free State,Fezile Dabi,Mafube,DsHighestLevelEducations
Census 2022,Municipality,Mafube,Some Primary,4346,11.6,,,,,Free State,Fezile Dabi,Mafube,DsHighestLevelEducations
Census 2022,Municipality,Mafube,Completed Primary,1481,4.0,,,,,Free State,Fezile Dabi,Mafube,DsHighestLevelEducations
Census 2022,Municipality,Mafube,Some Secondary,11353,30.4,,,,,Free State,Fezile Dabi,Mafube,DsHighestLevelEducations
Census 2022,Municipality,Mafube,Grade 12/Std10,13225,35.4,,,,,Free State,Fezile Dabi,Mafube,DsHighestLevelEducations
Census 2022,Municipality,Mafube,Higher Education,2317,6.2,,,,,Free State,Fezile Dabi,Mafube,DsHighestLevelEducations
Census 2022,Municipality,Mafube,Other,207,0.6,,,,,Free State,Fezile Dabi,Mafube,DsHighestLevelEducations
Census 2022,Municipality,Metsimaholo,No Schooling,3646,3.7,,,,,Free State,Fezile Dabi,Metsimaholo,DsHighestLevelEducations
Census 2022,Municipality,Metsimaholo,Some Primary,7277,7.3,,,,,Free State,Fezile Dabi,Metsimaholo,DsHighestLevelEducations
Census 2022,Municipality,Metsimaholo,Completed Primary,3166,3.2,,,,,Free State,Fezile Dabi,Metsimaholo,DsHighestLevelEducations
Census 2022,Municipality,Metsimaholo,Some Secondary,34928,35.2,,,,,Free State,Fezile Dabi,Metsimaholo,DsHighestLevelEducations
Census 2022,Municipality,Metsimaholo,Grade 12/Std10,39332,39.6,,,,,Free State,Fezile Dabi,Metsimaholo,DsHighestLevelEducations
Census 2022,Municipality,Metsimaholo,Higher Education,10269,10.3,,,,,Free State,Fezile Dabi,Metsimaholo,DsHighestLevelEducations
Census 2022,Municipality,Metsimaholo,Other,647,0.7,,,,,Free State,Fezile Dabi,Metsimaholo,DsHighestLevelEducations
Census 2022,Municipality,Moqhaka,No Schooling,3061,3.3,,,,,Free State,Fezile Dabi,Moqhaka,DsHighestLevelEducations
Census 2022,Municipality,Moqhaka,Some Primary,8514,9.2,,,,,Free State,Fezile Dabi,Moqhaka,DsHighestLevelEducations
Census 2022,Municipality,Moqhaka,Completed Primary,3546,3.8,,,,,Free State,Fezile Dabi,Moqhaka,DsHighestLevelEducations
Census 2022,Municipality,Moqhaka,Some Secondary,30903,33.3,,,,,Free State,Fezile Dabi,Moqhaka,DsHighestLevelEducations
Census 2022,Municipality,Moqhaka,Grade 12/Std10,36348,39.2,,,,,Free State,Fezile Dabi,Moqhaka,DsHighestLevelEducations
Census 2022,Municipality,Moqhaka,Higher Education,9778,10.5,,,,,Free State,Fezile Dabi,Moqhaka,DsHighestLevelEducations
Census 2022,Municipality,Moqhaka,Other,565,0.6,,,,,Free State,Fezile Dabi,Moqhaka,DsHighestLevelEducations
Census 2022,Municipality,Ngwathe,No Schooling,4581,5.6,,,,,Free State,Fezile Dabi,Ngwathe,DsHighestLevelEducations
Census 2022,Municipality,Ngwathe,Some Primary,8446,10.4,,,,,Free State,Fezile Dabi,Ngwathe,DsHighestLevelEducations
Census 2022,Municipality,Ngwathe,Completed Primary,3365,4.1,,,,,Free State,Fezile Dabi,Ngwathe,DsHighestLevelEducations
Census 2022,Municipality,Ngwathe,Some Secondary,26432,32.4,,,,,Free State,Fezile Dabi,Ngwathe,DsHighestLevelEducations
Census 2022,Municipality,Ngwathe,Grade 12/Std10,30811,37.8,,,,,Free State,Fezile Dabi,Ngwathe,DsHighestLevelEducations
Census 2022,Municipality,Ngwathe,Higher Education,7248,8.9,,,,,Free State,Fezile Dabi,Ngwathe,DsHighestLevelEducations
Census 2022,Municipality,Ngwathe,Other,632,0.8,,,,,Free State,Fezile Dabi,Ngwathe,DsHighestLevelEducations
Census 2022,Municipality,Masilonyana,No Schooling,1893,5.1,,,,,Free State,Lejweleputswa,Masilonyana,DsHighestLevelEducations
Census 2022,Municipality,Masilonyana,Some Primary,4342,11.7,,,,,Free State,Lejweleputswa,Masilonyana,DsHighestLevelEducations
Census 2022,Municipality,Masilonyana,Completed Primary,2130,5.7,,,,,Free State,Lejweleputswa,Masilonyana,DsHighestLevelEducations
Census 2022,Municipality,Masilonyana,Some Secondary,13884,37.3,,,,,Free State,Lejweleputswa,Masilonyana,DsHighestLevelEducations
Census 2022,Municipality,Masilonyana,Grade 12/Std10,12561,33.7,,,,,Free State,Lejweleputswa,Masilonyana,DsHighestLevelEducations
Census 2022,Municipality,Masilonyana,Higher Education,2182,5.9,,,,,Free State,Lejweleputswa,Masilonyana,DsHighestLevelEducations
Census 2022,Municipality,Masilonyana,Other,272,0.7,,,,,Free State,Lejweleputswa,Masilonyana,DsHighestLevelEducations
Census 2022,Municipality,Matjhabeng,No Schooling,8900,3.3,,,,,Free State,Lejweleputswa,Matjhabeng,DsHighestLevelEducations
Census 2022,Municipality,Matjhabeng,Some Primary,22027,8.3,,,,,Free State,Lejweleputswa,Matjhabeng,DsHighestLevelEducations
Census 2022,Municipality,Matjhabeng,Completed Primary,10690,4.0,,,,,Free State,Lejweleputswa,Matjhabeng,DsHighestLevelEducations
Census 2022,Municipality,Matjhabeng,Some Secondary,96123,36.1,,,,,Free State,Lejweleputswa,Matjhabeng,DsHighestLevelEducations
Census 2022,Municipality,Matjhabeng,Grade 12/Std10,99462,37.3,,,,,Free State,Lejweleputswa,Matjhabeng,DsHighestLevelEducations
Census 2022,Municipality,Matjhabeng,Higher Education,26934,10.1,,,,,Free State,Lejweleputswa,Matjhabeng,DsHighestLevelEducations
Census 2022,Municipality,Matjhabeng,Other,2285,0.9,,,,,Free State,Lejweleputswa,Matjhabeng,DsHighestLevelEducations
Census 2022,Municipality,Nala,No Schooling,3022,5.7,,,,,Free State,Lejweleputswa,Nala,DsHighestLevelEducations
Census 2022,Municipality,Nala,Some Primary,7096,13.5,,,,,Free State,Lejweleputswa,Nala,DsHighestLevelEducations
Census 2022,Municipality,Nala,Completed Primary,2857,5.4,,,,,Free State,Lejweleputswa,Nala,DsHighestLevelEducations
Census 2022,Municipality,Nala,Some Secondary,19226,36.6,,,,,Free State,Lejweleputswa,Nala,DsHighestLevelEducations
Census 2022,Municipality,Nala,Grade 12/Std10,17292,32.9,,,,,Free State,Lejweleputswa,Nala,DsHighestLevelEducations
Census 2022,Municipality,Nala,Higher Education,2808,5.3,,,,,Free State,Lejweleputswa,Nala,DsHighestLevelEducations
Census 2022,Municipality,Nala,Other,277,0.5,,,,,Free State,Lejweleputswa,Nala,DsHighestLevelEducations
Census 2022,Municipality,Tokologo,No Schooling,1954,11.6,,,,,Free State,Lejweleputswa,Tokologo,DsHighestLevelEducations
Census 2022,Municipality,Tokologo,Some Primary,2649,15.8,,,,,Free State,Lejweleputswa,Tokologo,DsHighestLevelEducations
Census 2022,Municipality,Tokologo,Completed Primary,883,5.3,,,,,Free State,Lejweleputswa,Tokologo,DsHighestLevelEducations
Census 2022,Municipality,Tokologo,Some Secondary,5846,34.8,,,,,Free State,Lejweleputswa,Tokologo,DsHighestLevelEducations
Census 2022,Municipality,Tokologo,Grade 12/Std10,4536,27.0,,,,,Free State,Lejweleputswa,Tokologo,DsHighestLevelEducations
Census 2022,Municipality,Tokologo,Higher Education,859,5.1,,,,,Free State,Lejweleputswa,Tokologo,DsHighestLevelEducations
Census 2022,Municipality,Tokologo,Other,89,0.5,,,,,Free State,Lejweleputswa,Tokologo,DsHighestLevelEducations
Census 2022,Municipality,Tswelopele,No Schooling,2134,6.6,,,,,Free State,Lejweleputswa,Tswelopele,DsHighestLevelEducations
Census 2022,Municipality,Tswelopele,Some Primary,4786,14.9,,,,,Free State,Lejweleputswa,Tswelopele,DsHighestLevelEducations
Census 2022,Municipality,Tswelopele,Completed Primary,1905,5.9,,,,,Free State,Lejweleputswa,Tswelopele,DsHighestLevelEducations
Census 2022,Municipality,Tswelopele,Some Secondary,11788,36.6,,,,,Free State,Lejweleputswa,Tswelopele,DsHighestLevelEducations
Census 2022,Municipality,Tswelopele,Grade 12/Std10,9179,28.5,,,,,Free State,Lejweleputswa,Tswelopele,DsHighestLevelEducations
Census 2022,Municipality,Tswelopele,Higher Education,2224,6.9,,,,,Free State,Lejweleputswa,Tswelopele,DsHighestLevelEducations
Census 2022,Municipality,Tswelopele,Other,165,0.5,,,,,Free State,Lejweleputswa,Tswelopele,DsHighestLevelEducations
Census 2022,Municipality,Mangaung,No Schooling,14388,3.0,,,,,Free State,Mangaung,Mangaung,DsHighestLevelEducations
Census 2022,Municipality,Mangaung,Some Primary,41407,8.5,,,,,Free State,Mangaung,Mangaung,DsHighestLevelEducations
Census 2022,Municipality,Mangaung,Completed Primary,19424,4.0,,,,,Free State,Mangaung,Mangaung,DsHighestLevelEducations
Census 2022,Municipality,Mangaung,Some Secondary,154688,31.8,,,,,Free State,Mangaung,Mangaung,DsHighestLevelEducations
Census 2022,Municipality,Mangaung,Grade 12/Std10,187327,38.6,,,,,Free State,Mangaung,Mangaung,DsHighestLevelEducations
Census 2022,Municipality,Mangaung,Higher Education,64483,13.3,,,,,Free State,Mangaung,Mangaung,DsHighestLevelEducations
Census 2022,Municipality,Mangaung,Other,4003,0.8,,,,,Free State,Mangaung,Mangaung,DsHighestLevelEducations
Census 2022,Municipality,Dihlabeng,No Schooling,5380,6.8,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsHighestLevelEducations
Census 2022,Municipality,Dihlabeng,Some Primary,6376,8.0,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsHighestLevelEducations
Census 2022,Municipality,Dihlabeng,Completed Primary,2583,3.2,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsHighestLevelEducations
Census 2022,Municipality,Dihlabeng,Some Secondary,24936,31.3,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsHighestLevelEducations
Census 2022,Municipality,Dihlabeng,Grade 12/Std10,29837,37.4,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsHighestLevelEducations
Census 2022,Municipality,Dihlabeng,Higher Education,9783,12.3,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsHighestLevelEducations
Census 2022,Municipality,Dihlabeng,Other,795,1.0,,,,,Free State,Thabo Mofutsanyane,Dihlabeng,DsHighestLevelEducations
Census 2022,Municipality,Maluti a Phofung,No Schooling,15146,6.6,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsHighestLevelEducations
Census 2022,Municipality,Maluti a Phofung,Some Primary,22688,9.8,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsHighestLevelEducations
Census 2022,Municipality,Maluti a Phofung,Completed Primary,7841,3.4,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsHighestLevelEducations
Census 2022,Municipality,Maluti a Phofung,Some Secondary,79331,34.4,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsHighestLevelEducations
Census 2022,Municipality,Maluti a Phofung,Grade 12/Std10,82378,35.7,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsHighestLevelEducations
Census 2022,Municipality,Maluti a Phofung,Higher Education,21630,9.4,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsHighestLevelEducations
Census 2022,Municipality,Maluti a Phofung,Other,1829,0.8,,,,,Free State,Thabo Mofutsanyane,Maluti a Phofung,DsHighestLevelEducations
Census 2022,Municipality,Mantsopa,No Schooling,991,3.1,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsHighestLevelEducations
Census 2022,Municipality,Mantsopa,Some Primary,3265,10.1,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsHighestLevelEducations
Census 2022,Municipality,Mantsopa,Completed Primary,1791,5.5,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsHighestLevelEducations
Census 2022,Municipality,Mantsopa,Some Secondary,11518,35.5,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsHighestLevelEducations
Census 2022,Municipality,Mantsopa,Grade 12/Std10,11898,36.7,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsHighestLevelEducations
Census 2022,Municipality,Mantsopa,Higher Education,2677,8.3,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsHighestLevelEducations
Census 2022,Municipality,Mantsopa,Other,276,0.9,,,,,Free State,Thabo Mofutsanyane,Mantsopa,DsHighestLevelEducations
Census 2022,Municipality,Nketoana,No Schooling,4655,11.7,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsHighestLevelEducations
Census 2022,Municipality,Nketoana,Some Primary,4602,11.6,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsHighestLevelEducations
Census 2022,Municipality,Nketoana,Completed Primary,1531,3.9,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsHighestLevelEducations
Census 2022,Municipality,Nketoana,Some Secondary,12771,32.2,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsHighestLevelEducations
Census 2022,Municipality,Nketoana,Grade 12/Std10,13153,33.1,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsHighestLevelEducations
Census 2022,Municipality,Nketoana,Higher Education,2707,6.8,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsHighestLevelEducations
Census 2022,Municipality,Nketoana,Other,270,0.7,,,,,Free State,Thabo Mofutsanyane,Nketoana,DsHighestLevelEducations
Census 2022,Municipality,Phumelela,No Schooling,2125,6.9,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsHighestLevelEducations
Census 2022,Municipality,Phumelela,Some Primary,4640,15.1,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsHighestLevelEducations
Census 2022,Municipality,Phumelela,Completed Primary,1533,5.0,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsHighestLevelEducations
Census 2022,Municipality,Phumelela,Some Secondary,11168,36.3,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsHighestLevelEducations
Census 2022,Municipality,Phumelela,Grade 12/Std10,8854,28.8,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsHighestLevelEducations
Census 2022,Municipality,Phumelela,Higher Education,2199,7.1,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsHighestLevelEducations
Census 2022,Municipality,Phumelela,Other,242,0.8,,,,,Free State,Thabo Mofutsanyane,Phumelela,DsHighestLevelEducations
Census 2022,Municipality,Setsoto,No Schooling,3643,5.1,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsHighestLevelEducations
Census 2022,Municipality,Setsoto,Some Primary,8640,12.0,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsHighestLevelEducations
Census 2022,Municipality,Setsoto,Completed Primary,4031,5.6,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsHighestLevelEducations
Census 2022,Municipality,Setsoto,Some Secondary,25702,35.7,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsHighestLevelEducations
Census 2022,Municipality,Setsoto,Grade 12/Std10,23713,32.9,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsHighestLevelEducations
Census 2022,Municipality,Setsoto,Higher Education,5935,8.2,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsHighestLevelEducations
Census 2022,Municipality,Setsoto,Other,430,0.6,,,,,Free State,Thabo Mofutsanyane,Setsoto,DsHighestLevelEducations
Census 2022,Municipality,Kopanong,No Schooling,3122,10.2,,,,,Free State,Xhariep,Kopanong,DsHighestLevelEducations
Census 2022,Municipality,Kopanong,Some Primary,3278,10.7,,,,,Free State,Xhariep,Kopanong,DsHighestLevelEducations
Census 2022,Municipality,Kopanong,Completed Primary,1533,5.0,,,,,Free State,Xhariep,Kopanong,DsHighestLevelEducations
Census 2022,Municipality,Kopanong,Some Secondary,10169,33.3,,,,,Free State,Xhariep,Kopanong,DsHighestLevelEducations
Census 2022,Municipality,Kopanong,Grade 12/Std10,10045,32.9,,,,,Free State,Xhariep,Kopanong,DsHighestLevelEducations
Census 2022,Municipality,Kopanong,Higher Education,2276,7.4,,,,,Free State,Xhariep,Kopanong,DsHighestLevelEducations
Census 2022,Municipality,Kopanong,Other,148,0.5,,,,,Free State,Xhariep,Kopanong,DsHighestLevelEducations
Census 2022,Municipality,Letsemeng,No Schooling,2719,10.8,,,,,Free State,Xhariep,Letsemeng,DsHighestLevelEducations
Census 2022,Municipality,Letsemeng,Some Primary,3642,14.4,,,,,Free State,Xhariep,Letsemeng,DsHighestLevelEducations
Census 2022,Municipality,Letsemeng,Completed Primary,1448,5.7,,,,,Free State,Xhariep,Letsemeng,DsHighestLevelEducations
Census 2022,Municipality,Letsemeng,Some Secondary,8586,34.0,,,,,Free State,Xhariep,Letsemeng,DsHighestLevelEducations
Census 2022,Municipality,Letsemeng,Grade 12/Std10,7313,29.0,,,,,Free State,Xhariep,Letsemeng,DsHighestLevelEducations
Census 2022,Municipality,Letsemeng,Higher Education,1282,5.1,,,,,Free State,Xhariep,Letsemeng,DsHighestLevelEducations
Census 2022,Municipality,Letsemeng,Other,229,0.9,,,,,Free State,Xhariep,Letsemeng,DsHighestLevelEducations
Census 2022,Municipality,Mohokare,No Schooling,2049,10.1,,,,,Free State,Xhariep,Mohokare,DsHighestLevelEducations
Census 2022,Municipality,Mohokare,Some Primary,2635,13.0,,,,,Free State,Xhariep,Mohokare,DsHighestLevelEducations
